store_id,product_id,recent_days,recent_mean_adjusted_demand,recent_total_adjusted_demand,recent_mean_observed_sales,recent_stockout_days,recent_full_stockout_days,recent_mean_stockout_hours,recent_max_stockout_hours,recent_estimated_censored_demand,recent_stockout_day_rate,recent_full_stockout_rate,censored_demand_rate,forecast_mae,mean_forecast_bias,mean_underforecast,p90_underforecast,p95_underforecast,max_underforecast,daily_censored_demand,demand_exposed_to_stockout,demand_percentile,stockout_burden_percentile,uncertainty_percentile,operational_risk_score,operational_rank,action_segment,high_demand,high_stockout_burden,high_uncertainty
474,215,42,4.417656624273822,185.54157821950054,4.489047619047619,22,0,3.1666666666666665,10,10.813267531305168,0.5238095238095238,0.0,0.05827948449653043,1.108095777142857,0.44289000571428566,0.7754928914285714,1.9716250400000002,2.291406309999998,4.4071916,0.2574587507453612,2.3140106127148594,0.97976,0.9215,0.99094,0.9557789999999999,1245,HIGH_PRIORITY,True,True,True
462,834,42,2.843709741420736,119.43580913967091,2.6166666666666667,22,3,3.619047619047619,16,16.728637162808546,0.5238095238095238,0.07142857142857142,0.14006383247461157,0.9107131865714285,0.33162258485714285,0.6211678857142857,1.6216572999999999,1.9257314099999994,2.6292688,0.3983008848287749,1.4895622455061,0.94234,0.95502,0.98092,0.955762,1246,HIGH_PRIORITY,True,True,True
64,4,42,3.521174249223033,147.8893184673674,3.3880952380952385,26,0,2.5238095238095237,14,13.604565978261286,0.6190476190476191,0.0,0.09199153880246741,0.9744914685714287,0.18219645714285723,0.578343962857143,1.9450896399999997,2.15697175,5.2416730000000005,0.32391823757764965,2.179774535233306,0.96302,0.94106,0.97608,0.9557500000000001,1247,HIGH_PRIORITY,True,True,True
541,4,42,4.49025212928349,188.59058942990657,4.392857142857143,17,0,1.7619047619047619,10,12.66381002043088,0.40476190476190477,0.0,0.06714974516338545,1.0824292171428571,-0.1270927714285713,0.47766822285714294,1.3092138000000009,1.6688696900000002,2.733590000000003,0.30151928620073526,1.817483004709984,0.98078,0.93526,0.95782,0.9557040000000001,1248,HIGH_PRIORITY,True,True,True
481,596,42,2.4679044004066815,103.65198481708062,2.1809523809523808,32,0,4.904761904761905,14,22.302988723226996,0.7619047619047619,0.0,0.21517184415316404,0.8766797485714285,0.21306243428571434,0.5448710914285714,1.74825154,1.986981679999999,2.7659178,0.5310235410292142,1.8803081145955667,0.92544,0.9725,0.97082,0.955693,1249,HIGH_PRIORITY,True,True,True
679,70,42,3.0814643396706107,129.42150226616565,2.780952380952381,25,0,3.0714285714285716,9,18.704523367929028,0.5952380952380952,0.0,0.14452407861455419,0.7886122942857143,0.10258408285714286,0.4455981885714286,1.4050862000000002,1.5011905599999997,2.1052620999999996,0.4453457944745007,1.8342049640896492,0.95084,0.96232,0.94896,0.95563,1250,HIGH_PRIORITY,True,True,True
384,215,42,5.003151394637652,210.1323585747814,5.078809523809523,18,0,1.5476190476190477,8,10.42037810182111,0.42857142857142855,0.0,0.04958959282852541,0.7989929228571429,0.6080655342857143,0.7035292285714286,1.4543321800000004,1.7356031499999998,2.7912520000000005,0.2481042405195502,2.144207740558994,0.98614,0.91766,0.98764,0.955624,1251,HIGH_PRIORITY,True,True,True
771,280,42,2.6339917731223315,110.62765447113792,2.2904761904761903,21,5,3.4047619047619047,16,24.34545627314383,0.5,0.11904761904761904,0.22006664056585792,0.6421720228571429,0.2298696342857143,0.43602082857142854,1.0543958,1.7452858000000002,2.4165523,0.5796537207891388,1.3169958865611657,0.93326,0.97732,0.94578,0.955591,1252,HIGH_PRIORITY,True,True,True
885,215,42,4.545556971036639,190.91339278353885,4.235714285714286,24,0,2.8095238095238093,10,19.61907354064661,0.5714285714285714,0.0,0.10276426003748768,0.5730191057142857,0.06833970000000006,0.3206794028571429,0.88613812,1.6194920899999996,1.9454632999999997,0.46712079858682404,2.597461126306651,0.98136,0.96526,0.88864,0.9555710000000001,1253,HIGH_PRIORITY,True,True,True
768,280,42,2.770219685811299,116.34922680407455,2.1761904761904765,22,7,4.761904761904762,16,29.84527641251389,0.5238095238095238,0.16666666666666666,0.25651460892620825,0.7669495685714285,-0.037559254285714244,0.36469515714285716,1.1991999400000002,1.37107521,1.4417419999999999,0.7106018193455688,1.4510674544725852,0.93946,0.98576,0.91566,0.955535,1254,HIGH_PRIORITY,True,True,True
211,802,42,2.9811782652084506,125.20948713875492,2.6357142857142857,6,2,1.6428571428571428,16,14.509487138754919,0.14285714285714285,0.047619047619047616,0.11588169131845227,1.5804511171428572,-0.0058992257142856655,0.7872759457142857,2.442941260000001,3.0270743799999984,5.5693372,0.34546397949416474,0.42588260931549293,0.94774,0.94562,0.99144,0.955526,1255,HIGH_PRIORITY,True,True,True
45,198,42,3.9651234129819555,166.53518334524213,3.8714285714285714,29,0,3.380952380952381,12,17.39260513415966,0.6904761904761905,0.0,0.1044380219530143,0.7443863942857143,0.0019216171428571524,0.37315400571428575,1.1525209000000003,1.6401875999999984,2.1486744,0.4141096460514205,2.737823308963731,0.97282,0.95768,0.92028,0.955499,1256,HIGH_PRIORITY,True,True,True
656,589,42,16.851494356064467,707.7627629547077,11.219047619047618,28,0,2.4523809523809526,10,236.56276295470764,0.6666666666666666,0.0,0.3342401936591374,2.3767684714285715,-1.9234941,0.2266371857142857,0.9575660000000012,1.5538004999999968,2.6600585,5.632446737016848,11.234329570709644,0.99684,0.9997,0.78352,0.955463,1257,HIGH_PRIORITY,True,True,True
163,4,42,3.9158243207689134,164.46462147229437,3.9547619047619045,16,2,2.642857142857143,16,11.289924320870067,0.38095238095238093,0.047619047619047616,0.06864652239370497,1.6323187857142856,0.14052443714285692,0.8864216114285712,3.2852883599999996,3.6292589899999994,4.5247736,0.2688077219254778,1.4917425983881574,0.9718,0.92556,0.99414,0.95546,1258,HIGH_PRIORITY,True,True,True
67,70,42,3.821868882037991,160.51849304559562,3.6261904761904766,17,0,1.8333333333333333,9,12.661709924971833,0.40476190476190477,0.0,0.07888006973361784,0.7461429028571428,0.4012529657142857,0.5736979342857143,1.4702252799999997,1.4929996499999993,1.7231305,0.3014692839279008,1.5469469284439488,0.97004,0.93522,0.97534,0.955431,1259,HIGH_PRIORITY,True,True,True
212,104,42,4.707314645564866,197.70721511372437,4.523809523809524,20,0,2.380952380952381,11,11.228311561058858,0.47619047619047616,0.0,0.056792624156888516,0.86427016,0.27970322857142854,0.5719866942857142,1.5605092000000003,1.7618025399999993,2.0604612,0.26734075145378233,2.241578402649936,0.9834,0.92496,0.975,0.955422,1260,HIGH_PRIORITY,True,True,True
59,834,42,3.2235453754223755,135.38890576773977,2.8976190476190475,25,2,4.261904761904762,16,17.45917441466798,0.5952380952380952,0.047619047619047616,0.12895572436798675,0.6861817257142857,0.2171975542857143,0.45168964,0.9978247800000004,1.3549525199999986,1.8081359999999997,0.4156946289206662,1.9187770091799854,0.95494,0.95794,0.95056,0.955414,1261,HIGH_PRIORITY,True,True,True
586,215,42,4.517975780901229,189.7549827978516,4.4523809523809526,20,0,2.261904761904762,7,12.132417805034805,0.47619047619047616,0.0,0.06393728178384452,0.9123487257142856,0.09581667999999997,0.5040827028571429,1.2709435000000004,1.6271794399999977,3.5870683000000003,0.2888670905960668,2.1514170385243947,0.98114,0.93194,0.96306,0.955384,1262,HIGH_PRIORITY,True,True,True
284,834,42,3.1874970793712354,133.87487733359188,2.7071428571428573,32,2,6.190476190476191,16,24.26409655118596,0.7619047619047619,0.047619047619047616,0.18124458475300215,0.6655456342857143,0.03758010857142862,0.35156287142857146,0.9733851200000001,1.340611739999999,1.6995105,0.5777165845520467,2.428569203330465,0.95396,0.97714,0.90892,0.9553830000000001,1263,HIGH_PRIORITY,True,True,True
163,834,42,2.932507343178722,123.16530841350632,2.2833333333333337,32,4,6.595238095238095,16,29.97162933905842,0.7619047619047619,0.09523809523809523,0.24334473501607964,0.7498782885714286,-0.06605474342857144,0.3419117725714286,1.137093536,1.6994889699999995,1.8490514,0.7136102223585338,2.23429130908855,0.9461,0.98588,0.90276,0.955333,1264,HIGH_PRIORITY,True,True,True
750,580,42,3.7459652971441657,157.33054248005496,3.461904761904762,35,0,4.904761904761905,14,19.51890271537895,0.8333333333333334,0.0,0.12406302303224685,0.6308809514285715,0.07726068857142857,0.35407082,1.06765382,1.27985489,1.7634850000000002,0.46473577893759405,3.121637747620138,0.96852,0.965,0.91036,0.9553039999999999,1265,HIGH_PRIORITY,True,True,True
869,300,42,2.5757075640904876,108.17971769180048,1.7714285714285716,32,10,6.785714285714286,16,38.790846838851216,0.7619047619047619,0.23809523809523808,0.3585778153846244,0.5981684085714285,0.12235950000000001,0.3602639542857142,1.2204271600000003,1.5505780799999993,1.8125663999999997,0.9235915914012194,1.962443858354657,0.93032,0.99326,0.9134,0.9552590000000001,1266,HIGH_PRIORITY,True,True,True
103,117,42,3.9173571526061712,164.5290004094592,3.673809523809524,16,0,1.8095238095238095,11,13.475810498293043,0.38095238095238093,0.0,0.08190538120790944,1.040400217142857,-0.07245093714285708,0.48397463999999996,1.1996016600000003,2.516070369999996,3.5212996000000008,0.3208526309117391,1.4923265343261605,0.97188,0.94042,0.95936,0.955219,1267,HIGH_PRIORITY,True,True,True
245,4,42,3.601066652816822,151.2447994183065,3.4666666666666663,19,0,1.7619047619047619,9,14.490222663366806,0.4523809523809524,0.0,0.09580641925604567,0.8551594542857143,0.10895213999999999,0.48205579714285707,1.1892097000000004,1.8155780199999985,2.9390730000000005,0.3450053015087335,1.6290539619885622,0.96528,0.94554,0.95896,0.955133,1268,HIGH_PRIORITY,True,True,True
263,596,42,2.876909253091475,120.83018862984194,2.6666666666666665,29,0,3.357142857142857,13,16.509410177903906,0.6904761904761905,0.0,0.13663315736831108,0.8401636942857144,0.31382532857142853,0.5769945114285715,1.4793083800000002,1.7054434199999993,3.8339257,0.39308119471199776,1.986437341420304,0.9441,0.95428,0.97584,0.955029,1269,HIGH_PRIORITY,True,True,True
297,70,42,4.02700699186057,169.13429365814392,3.7809523809523813,19,2,2.880952380952381,16,16.040219984836384,0.4523809523809524,0.047619047619047616,0.09483718315137822,0.6572458885714285,0.12061677999999998,0.38893133428571425,1.1650228,1.26594879,2.6591459,0.3819099996389615,1.8217412582226387,0.97404,0.95232,0.92784,0.9550259999999999,1270,HIGH_PRIORITY,True,True,True
506,4,42,4.155613376820043,174.5357618264418,3.9523809523809526,13,1,1.7857142857142858,16,11.622358758374114,0.30952380952380953,0.023809523809523808,0.06659012821642464,1.1321948914285715,0.05207850285714279,0.5921366971428571,1.4141075200000006,1.5715936599999991,4.608765,0.27672282758033606,1.286261283301442,0.97616,0.92828,0.9776,0.954902,1271,HIGH_PRIORITY,True,True,True
167,70,42,3.0566461146363517,128.37913681472676,2.669047619047619,22,0,3.0,11,17.058106478692306,0.5238095238095238,0.0,0.13287288652914137,0.8092516857142857,0.1672793657142857,0.48826552571428566,1.2048189200000006,1.6620101299999988,2.6184089999999998,0.4061453923498168,1.6011003457618986,0.95006,0.95634,0.9601,0.954894,1272,HIGH_PRIORITY,True,True,True
299,191,42,3.725575375789647,156.47416578316518,3.2642857142857142,32,1,4.619047619047619,16,23.890604758394197,0.7619047619047619,0.023809523809523808,0.15268082522645124,0.6505546742857143,-0.021330971428571457,0.3146118514285714,0.9937251399999998,1.1174194799999997,1.5662633000000001,0.5688239228189095,2.8385336196492545,0.96792,0.9763,0.88388,0.9548829999999999,1273,HIGH_PRIORITY,True,True,True
890,834,42,2.971125962699751,124.78729043338953,2.6166666666666667,28,2,4.880952380952381,16,23.193937266616686,0.6666666666666666,0.047619047619047616,0.1858677849808545,0.6732702171428572,0.08628066285714285,0.37977544,1.0892445400000001,1.3803171599999995,2.1854825,0.5522366015861115,1.9807506417998337,0.94736,0.97464,0.92354,0.9548719999999999,1274,HIGH_PRIORITY,True,True,True
237,835,42,3.7081202038862116,155.7410485632209,3.4000000000000004,9,2,1.7857142857142858,16,13.693653449849085,0.21428571428571427,0.047619047619047616,0.08792578177801558,1.1471269942857145,-0.14547299428571425,0.500827,1.4717344399999999,2.2456870899999997,3.2629580000000002,0.32603936785354964,0.7945971865470453,0.96758,0.94164,0.96236,0.954863,1275,HIGH_PRIORITY,True,True,True
40,864,42,1.9745008815509106,82.92903702513824,1.2714285714285714,21,14,6.785714285714286,16,31.454763208274272,0.5,0.3333333333333333,0.3792973406738029,1.3929257228571428,0.24677510057142865,0.8198504117142857,2.9179735120000005,3.5290079949999984,4.312980400000001,0.7489229335303398,0.9872504407754553,0.89082,0.98792,0.99254,0.954859,1276,HIGH_PRIORITY,True,True,True
68,117,42,2.7528253468595603,115.61866456810152,2.3904761904761904,18,2,2.8095238095238093,16,20.032359158446546,0.42857142857142855,0.047619047619047616,0.17326232951468765,0.8945513685714286,0.055428288571428515,0.4749898285714286,1.3276751800000002,1.6898890999999987,2.6825726,0.47696093234396536,1.1797822915112401,0.9386,0.96646,0.95696,0.954809,1277,HIGH_PRIORITY,True,True,True
404,119,42,3.2988199224009263,138.5504367408389,3.0428571428571427,14,2,1.9047619047619047,16,13.380062492127895,0.3333333333333333,0.047619047619047616,0.09657178141672366,1.2044396571428573,0.1100137028571428,0.6572266800000001,1.5779138000000001,1.7918268999999991,2.161632,0.3185729164792356,1.0996066408003087,0.95706,0.93984,0.98434,0.954767,1278,HIGH_PRIORITY,True,True,True
723,211,42,2.541677407245495,106.7504511043108,1.9476190476190476,22,4,4.476190476190476,16,28.46264341903826,0.5238095238095238,0.09523809523809523,0.26662785144791656,0.7881514999999999,0.02045116285714284,0.40430133142857144,1.40212034,1.8038008099999994,2.7309965,0.6776819861675776,1.331354832366688,0.92888,0.98406,0.93414,0.954763,1279,HIGH_PRIORITY,True,True,True
235,481,42,4.147128548266728,174.1793990272026,3.9285714285714284,23,0,2.9523809523809526,12,15.066403248888491,0.5476190476190477,0.0,0.08649934109908994,0.6204629942857143,0.17940242285714283,0.39993270857142854,0.9928763999999998,1.524066099999999,2.6561708,0.3587238868782974,2.2710465859555895,0.97598,0.9482,0.93238,0.954759,1280,HIGH_PRIORITY,True,True,True
170,117,42,3.696985394832339,155.27338658295824,3.419047619047619,10,1,1.5,16,13.025662257933451,0.23809523809523808,0.023809523809523808,0.08388856934587566,0.9060033685714286,0.18346327142857147,0.54473332,1.8377438800000003,1.9048010299999993,2.5980084999999997,0.31013481566508216,0.8802346178172236,0.96744,0.9376,0.9708,0.954684,1281,HIGH_PRIORITY,True,True,True
540,691,42,4.9509059856638284,207.9380513978808,4.816666666666667,18,1,2.4047619047619047,16,11.55482293020885,0.42857142857142855,0.023809523809523808,0.05556858329935572,0.7301407142857143,0.2570664171428571,0.49360356571428565,1.3519127600000005,1.56001679,1.8669912000000002,0.2751148316716393,2.1218168509987834,0.9856,0.92778,0.96108,0.9546770000000001,1282,HIGH_PRIORITY,True,True,True
165,300,42,3.6529780988967904,153.4250801536652,3.107142857142857,28,2,5.166666666666667,16,25.036102412882464,0.6666666666666666,0.047619047619047616,0.1631812894463355,0.5699410314285714,0.0492386257142857,0.3095898285714285,0.76049484,1.3427376799999988,1.6704621,0.5960976764972015,2.4353187325978602,0.96646,0.97876,0.87986,0.9546749999999999,1283,HIGH_PRIORITY,True,True,True
715,280,42,2.532108762377237,106.34856801984395,2.15,19,7,3.7142857142857144,16,22.109879743137938,0.4523809523809524,0.16666666666666666,0.20790011708490874,0.78832986,0.20244763714285718,0.4953887485714286,1.1406749000000003,1.28283582,2.8599324999999998,0.5264257081699509,1.145477773456369,0.9284,0.97206,0.96148,0.954663,1284,HIGH_PRIORITY,True,True,True
253,117,42,3.5253254708495416,148.06366977568075,2.5833333333333335,27,8,5.928571428571429,16,42.183845630150586,0.6428571428571429,0.19047619047619047,0.2849034181988053,0.8915974371428572,-0.3390191971428571,0.27628912000000005,1.2324484600000005,1.3462294999999995,1.4164080000000006,1.0043772769083472,2.2662806598318483,0.9631,0.9948,0.84952,0.9546490000000001,1285,HIGH_PRIORITY,True,True,True
434,215,42,4.2562982339526165,178.7645258260099,4.080952380952381,22,0,2.0952380952380953,8,13.356218488945567,0.5238095238095238,0.0,0.07471403192121612,0.7210874285714286,0.1627340457142857,0.44191073714285717,1.3183363799999999,1.5735933299999998,2.5083556000000002,0.3180052021177516,2.2294895511180375,0.97768,0.93974,0.94784,0.954639,1286,HIGH_PRIORITY,True,True,True
612,70,42,3.207843347172219,134.7294205812332,2.7952380952380955,22,0,3.6904761904761907,13,19.721382146180908,0.5238095238095238,0.0,0.14637769583734073,0.530522477142857,0.25718652857142854,0.3938545028571428,1.0821787800000002,1.2900623699999991,2.1177220999999995,0.4695567177662121,1.6802988961378291,0.95448,0.96568,0.92996,0.954616,1287,HIGH_PRIORITY,True,True,True
667,4,42,3.4346193996410483,144.25401478492404,3.304761904761905,19,1,2.4285714285714284,16,15.621476892187875,0.4523809523809524,0.023809523809523808,0.10829145320827821,1.2352611114285714,-0.3191041057142857,0.45807850285714286,1.4934458600000002,1.763435589999999,2.5452332,0.37193992600447323,1.5537563950757123,0.96092,0.95066,0.95248,0.954615,1288,HIGH_PRIORITY,True,True,True
76,117,42,3.330108946744872,139.86457576328462,2.9904761904761905,13,2,2.2857142857142856,16,17.491248073031837,0.30952380952380953,0.047619047619047616,0.12505845727966958,0.8001770714285714,0.042973265714285676,0.42157516857142857,1.1437934,1.5502870599999996,1.6599276,0.41645828745313895,1.0307480073257937,0.958,0.95808,0.9405,0.954536,1289,HIGH_PRIORITY,True,True,True
833,834,42,2.830009843690459,118.86041343499927,2.5547619047619046,17,5,3.4523809523809526,16,17.80682497395829,0.40476190476190477,0.11904761904761904,0.14981291465636906,0.9233408657142858,0.11476129428571427,0.51905108,1.34624798,1.528557059999999,2.2229614,0.42397202318948307,1.1454801748270904,0.94186,0.95934,0.9659,0.954534,1290,HIGH_PRIORITY,True,True,True
147,104,42,4.498735530103274,188.94689226433752,4.433333333333333,22,0,2.2142857142857144,9,10.730820166858622,0.5238095238095238,0.0,0.0567927846722462,0.8068027914285714,0.5106422199999999,0.6587225057142856,1.33116922,1.6220785399999982,2.309738,0.2554957182585386,2.3564805157683817,0.98086,0.92068,0.9845,0.954507,1291,HIGH_PRIORITY,True,True,True
660,309,42,2.1645192223191714,90.9098073374052,1.1421428571428571,30,16,8.714285714285714,16,45.14685805384017,0.7142857142857143,0.38095238095238093,0.4966115249401075,1.1830981085714285,-0.31029251999999996,0.43640279428571427,1.3255929200000005,1.7660354599999992,2.42602,1.0749251917580993,1.5460851587994082,0.9064,0.99572,0.94594,0.9545020000000001,1292,HIGH_PRIORITY,True,True,True
353,300,42,3.8863371661211152,163.22616097708683,3.709047619047619,15,2,2.5476190476190474,16,16.600526156864063,0.35714285714285715,0.047619047619047616,0.10170260733629821,0.7138341514285714,0.048667294285714265,0.3812507228571429,0.8681738800000004,1.601613769999999,2.443667,0.3952506227824777,1.3879775593289698,0.97142,0.9546,0.92436,0.9544389999999999,1293,HIGH_PRIORITY,True,True,True
536,70,42,3.1142509589381238,130.7985402754012,2.7523809523809524,23,0,3.619047619047619,13,18.26406293139149,0.5476190476190477,0.0,0.1396350669734985,0.5907623114285714,0.27514648857142854,0.43295439999999996,1.28396264,1.434007389999999,2.5455732999999996,0.4348586412236069,1.7054231441804013,0.95172,0.96092,0.9446,0.9544360000000001,1294,HIGH_PRIORITY,True,True,True
555,117,42,6.315287797195825,265.24208748222463,6.169047619047619,9,1,1.1428571428571428,16,9.877615791700789,0.21428571428571427,0.023809523809523808,0.03724000171112642,1.0909379257142857,0.17795726285714286,0.6344475942857143,2.0307495000000007,2.3130992399999997,3.7628879999999993,0.2351813283738283,1.3532759565419623,0.99252,0.9122,0.98252,0.954376,1295,HIGH_PRIORITY,True,True,True
610,215,42,3.217055335078054,135.11632407327826,3.0683333333333334,11,3,1.8571428571428572,16,14.115828307919529,0.2619047619047619,0.07142857142857142,0.10447167212944622,0.7167109457142857,0.45439342571428565,0.5855521857142857,1.44024686,1.735603779999998,2.3177249,0.33609115018856023,0.8425621115680618,0.95478,0.94402,0.97682,0.9543459999999999,1296,HIGH_PRIORITY,True,True,True
194,19,42,2.9886848586923787,125.5247640650799,2.6809523809523808,28,1,4.595238095238095,16,19.58973281759708,0.6666666666666666,0.023809523809523808,0.1560626937919639,0.6456690371428572,0.19859427714285713,0.42213165714285716,1.0954136800000003,1.3061699299999998,1.6141519,0.46642220994278766,1.9924565724615857,0.94808,0.9652,0.94072,0.9543119999999999,1297,HIGH_PRIORITY,True,True,True
886,834,42,3.9514942938275146,165.9627603407556,3.8214285714285716,7,3,1.4761904761904763,16,10.936763005509327,0.16666666666666666,0.07142857142857142,0.06589889793983848,1.30458144,0.47375762285714285,0.8891695314285715,2.41512408,2.8508436399999995,3.4866883000000004,0.2603991191787935,0.6585823823045858,0.97246,0.92244,0.9942,0.954299,1298,HIGH_PRIORITY,True,True,True
301,834,42,3.1151353999995046,130.8356867999792,2.85,24,2,4.428571428571429,16,17.514876166563674,0.5714285714285714,0.047619047619047616,0.13386925688967652,0.7444015542857143,0.15423933714285717,0.44932044571428575,1.20713642,1.27131252,2.349568,0.4170208611086589,1.7800773714282883,0.95174,0.95816,0.95,0.9542809999999999,1299,HIGH_PRIORITY,True,True,True
200,4,42,3.762463424737185,158.02346383896176,3.814285714285714,11,0,1.380952380952381,14,12.776493917563531,0.2619047619047619,0.0,0.08085187862091021,1.3641237971428573,-0.28117131714285704,0.54147624,1.47709032,2.0472946,6.276380000000001,0.30420223613246505,0.9854070874311676,0.9688,0.93598,0.97002,0.954275,1300,HIGH_PRIORITY,True,True,True
219,4,42,3.837823658846936,161.1885936715713,3.869047619047619,16,0,1.6428571428571428,15,11.524660392938369,0.38095238095238093,0.0,0.07149798959360834,1.031182642857143,0.3259968828571429,0.6785897628571429,1.9673092400000003,2.549608219999998,3.389273000000001,0.27439667602234213,1.4620280605131184,0.9704,0.92752,0.986,0.9542240000000001,1301,HIGH_PRIORITY,True,True,True
421,70,42,3.107017627975775,130.49474037498254,2.6595238095238094,19,3,3.761904761904762,16,20.345162773342285,0.4523809523809524,0.07142857142857142,0.15590791410350746,0.7401280971428571,0.040919880000000027,0.3905239885714286,0.9533359199999999,1.57625386,1.9032607000000001,0.4844086374605306,1.4055555936080886,0.95156,0.9676,0.92856,0.954178,1302,HIGH_PRIORITY,True,True,True
197,104,42,4.1639284011310975,174.8849928475061,4.033333333333333,21,0,2.1904761904761907,10,11.128378910798919,0.5,0.0,0.0636325549128306,0.77836952,0.49434155999999996,0.6363555399999999,1.3908003400000002,1.7481126599999983,2.3897265999999995,0.2649614026380695,2.0819642005655488,0.97632,0.92424,0.98264,0.954148,1303,HIGH_PRIORITY,True,True,True
115,70,42,3.4171165680997393,143.51889586018905,3.0904761904761906,24,0,3.0714285714285716,10,17.094230226930517,0.5714285714285714,0.0,0.11910787164627508,0.6332202800000001,0.19616472,0.4146925,1.0910075200000002,1.2226559799999996,2.2452020000000004,0.40700548159358374,1.9526380389141367,0.96036,0.95642,0.938,0.954115,1304,HIGH_PRIORITY,True,True,True
647,215,42,4.50177700737178,189.07463430961477,4.4261904761904765,27,0,2.4523809523809526,9,11.425655244586181,0.6428571428571429,0.0,0.060429339378630584,0.6544541028571428,0.4158816571428572,0.53516788,1.4111612000000002,1.5440049099999995,2.4671057,0.2720394105853853,2.8939995047390017,0.9809,0.92666,0.96888,0.954088,1305,HIGH_PRIORITY,True,True,True
222,834,42,2.5892793819739177,108.74973404290455,2.2547619047619047,29,5,5.190476190476191,16,20.43738216791106,0.6904761904761905,0.11904761904761904,0.18793041056861795,0.788466334,0.22119720142857144,0.5048317677142857,1.62401378,1.7724706700000001,2.68661877,0.4866043373312157,1.7878357637438955,0.93108,0.9679,0.96322,0.9540770000000001,1306,HIGH_PRIORITY,True,True,True
155,70,42,3.1117714905523406,130.6944026031983,2.8904761904761904,24,0,3.0714285714285716,10,15.483740167470492,0.5714285714285714,0.0,0.11847286386457363,0.7600993314285714,0.29130242285714286,0.5257008771428572,1.65428916,1.8235473699999993,2.2623899,0.36866048017786884,1.7781551374584803,0.95162,0.95,0.9673,0.954027,1307,HIGH_PRIORITY,True,True,True
91,215,42,4.577797370109198,192.2674895445863,4.25,24,0,2.9047619047619047,10,16.05432816580277,0.5714285714285714,0.0,0.08349996249407424,0.5194891285714286,0.18352411142857145,0.35150662,1.02155516,1.0845785399999994,1.6754023000000005,0.38224590870958974,2.61588421149097,0.98182,0.95236,0.90888,0.953975,1308,HIGH_PRIORITY,True,True,True
843,580,42,4.4437770381493005,186.63863560227063,4.257142857142857,33,0,4.357142857142857,12,20.65043888122403,0.7857142857142857,0.0,0.11064396615730938,0.6831924314285714,-0.07568214571428575,0.30375514285714283,0.87865004,1.0251127,2.0453305999999998,0.49167711621961974,3.491539101403022,0.9802,0.96848,0.87542,0.95397,1309,HIGH_PRIORITY,True,True,True
154,775,42,3.5641013750648485,149.69225775272363,3.3904761904761904,21,0,2.238095238095238,10,12.882436442221266,0.5,0.0,0.08605947051384406,0.7380530200000001,0.40285340285714283,0.5704532114285715,1.2792835400000002,1.3824226499999996,2.3417613000000004,0.3067246771957444,1.7820506875324242,0.9641,0.93678,0.97486,0.953958,1310,HIGH_PRIORITY,True,True,True
282,117,42,4.2897758949272164,180.1705875869431,4.145238095238095,14,0,1.5238095238095237,15,11.26035356905661,0.3333333333333333,0.0,0.06249828964798605,0.9186633571428571,0.2430076714285714,0.5808355142857142,1.5283600000000006,1.7775706999999994,2.4736293,0.2681036564061098,1.429925298309072,0.97806,0.9252,0.97636,0.953933,1311,HIGH_PRIORITY,True,True,True
860,117,42,3.7465200222663486,157.35384093518664,3.25,22,2,3.1904761904761907,16,23.581027952213077,0.5238095238095238,0.047619047619047616,0.1498598814751907,0.7101933514285714,-0.09244153428571433,0.3088759085714286,0.9898316000000003,1.122281669999999,1.6001941000000004,0.5614530464812637,1.9624628688061827,0.96856,0.97566,0.87928,0.953899,1312,HIGH_PRIORITY,True,True,True
100,117,42,3.560911241137134,149.55827212775964,2.9547619047619045,25,7,4.714285714285714,16,32.36602022018874,0.5952380952380952,0.16666666666666666,0.21641076591564376,1.0478098457142857,-0.4794398857142857,0.28418498000000003,0.8129187400000003,1.11265824,1.2447549999999996,0.7706195290521128,2.1195900244863894,0.96406,0.98874,0.85748,0.95385,1313,HIGH_PRIORITY,True,True,True
849,267,42,21.569383861893385,905.9141221995221,25.26666666666667,29,0,1.9523809523809523,7,8.773883021271434,0.6904761904761905,0.0,0.00968511562659914,4.5316252285714285,2.9781643714285715,3.7548948,8.3477946,10.518159099999995,12.56317,0.2089019766969389,14.893145999878765,0.99918,0.8982,0.99972,0.953847,1314,HIGH_PRIORITY,True,True,True
554,104,42,4.509524319929813,189.40002143705215,4.371428571428571,21,0,2.4047619047619047,10,11.43944051419325,0.5,0.0,0.060398306332796234,0.7226593285714286,0.3266645971428571,0.5246619628571428,1.5004412400000002,1.948053889999998,2.8634919999999995,0.27236763129031544,2.2547621599649066,0.98102,0.92674,0.9671,0.9538099999999999,1315,HIGH_PRIORITY,True,True,True
426,691,42,4.173581104245228,175.29040637829956,4.04047619047619,17,1,1.9285714285714286,16,13.215612062390488,0.40476190476190477,0.023809523809523808,0.07539267171227541,0.7277764771428571,0.15699136285714282,0.44238392,1.24468292,1.4622902799999995,2.80158,0.3146574300569164,1.6893066374325922,0.97648,0.93872,0.94798,0.953788,1316,HIGH_PRIORITY,True,True,True
413,117,42,2.7871098019150766,117.05861168043322,2.4285714285714284,17,2,2.7857142857142856,16,18.727206200942447,0.40476190476190477,0.047619047619047616,0.1599814480293616,1.3404871285714286,-0.3831606542857143,0.47866323714285713,1.5288260800000002,1.6194715399999995,1.8831942000000002,0.44588586192720114,1.1281158722037214,0.9402,0.96238,0.95808,0.953757,1317,HIGH_PRIORITY,True,True,True
